backbone,dataset,method,alpha,direction,nprobe,nlist,rerank_k,r10,r100,qps,bytes_per_vec,n_vectors,d,seed
imagebind,clotho,vanilla_rabitq,0.0,text->audio,32,32,300,0.9998,0.9868,2379.18,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,32,32,350,0.9998,0.9925,2074.85,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,32,32,400,0.9999,0.9956,1785.85,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,32,32,450,0.9999,0.9974,1673.39,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,text->audio,32,32,500,1.0,0.9984,1645.28,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,32,32,0,0.5578,0.6795,8343.19,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,32,32,100,0.959,0.6795,5050.59,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,32,32,200,0.9867,0.8691,4681.52,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,32,32,250,0.9915,0.9089,4197.73,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,32,32,300,0.9943,0.9344,2240.09,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,32,32,350,0.996,0.9519,2208.91,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,32,32,400,0.9974,0.9644,1940.34,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,32,32,450,0.9982,0.9734,1880.49,136,1045,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,text->audio,32,32,500,0.9986,0.9802,1724.43,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,32,32,0,0.7001,0.7952,8563.92,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,32,32,100,0.9972,0.7952,5479.12,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,32,32,200,0.9997,0.9638,4424.17,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,32,32,250,0.9999,0.9821,4252.56,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,32,32,300,1.0,0.9904,2372.87,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,32,32,350,1.0,0.9947,2156.82,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,32,32,400,1.0,0.997,1990.57,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,32,32,450,1.0,0.9983,1811.21,136,1045,1024,42
imagebind,clotho,pmc_1.00,1.0,text->audio,32,32,500,1.0,0.999,1714.05,136,1045,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,8,72,0,0.4817,0.6214,27722.22,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,8,72,100,0.8761,0.6214,10022.17,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,8,72,200,0.9048,0.7691,6933.52,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,8,72,250,0.9101,0.7977,6417.7,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,8,72,300,0.9133,0.8156,2668.37,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,8,72,350,0.9147,0.827,2448.95,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,8,72,400,0.9162,0.8349,2126.67,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,8,72,450,0.9171,0.8398,1927.98,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,8,72,500,0.9172,0.8427,1817.47,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,8,72,0,0.3281,0.5167,28167.42,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,8,72,100,0.7937,0.5167,9705.03,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,8,72,200,0.8571,0.6894,7293.64,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,8,72,250,0.8664,0.7305,6342.54,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,8,72,300,0.8709,0.7569,2719.96,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,8,72,350,0.8735,0.7732,2496.82,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,8,72,400,0.8742,0.7831,2104.35,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,8,72,450,0.8749,0.7884,1932.18,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,8,72,500,0.8752,0.7913,1802.47,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,8,72,0,0.5371,0.6724,26534.43,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,8,72,100,0.899,0.6724,10252.21,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,8,72,200,0.9065,0.8056,6622.24,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,8,72,250,0.9067,0.8192,6154.92,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,8,72,300,0.9068,0.8243,2569.93,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,8,72,350,0.9069,0.8267,2469.5,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,8,72,400,0.9069,0.8276,2072.6,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,8,72,450,0.9069,0.828,1874.91,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,8,72,500,0.9069,0.8281,1805.73,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,16,72,0,0.4881,0.6366,13355.62,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,16,72,100,0.9073,0.6366,7524.42,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,16,72,200,0.9437,0.8023,5427.37,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,16,72,250,0.9513,0.8383,5421.21,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,16,72,300,0.9567,0.8619,2452.16,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,16,72,350,0.9589,0.878,2253.04,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,16,72,400,0.9609,0.8903,1963.49,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,16,72,450,0.9628,0.8996,1858.67,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,16,72,500,0.9642,0.9064,1671.23,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,16,72,0,0.3342,0.5245,13420.94,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,16,72,100,0.8184,0.5245,7750.91,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,16,72,200,0.8988,0.7119,5465.87,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,16,72,250,0.9134,0.7608,5119.95,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,16,72,300,0.9229,0.7955,2438.63,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,16,72,350,0.928,0.8205,2218.39,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,16,72,400,0.932,0.8393,1982.63,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,16,72,450,0.9344,0.852,1723.51,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,16,72,500,0.9358,0.8618,1523.91,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,16,72,0,0.5483,0.6997,13098.85,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,16,72,100,0.9482,0.6997,7007.54,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,16,72,200,0.9604,0.8706,5223.48,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,16,72,250,0.9623,0.8945,5173.44,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,16,72,300,0.9633,0.9062,2429.28,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,16,72,350,0.9633,0.9118,2231.73,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,16,72,400,0.9635,0.9153,1871.1,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,16,72,450,0.9637,0.9175,1761.06,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,16,72,500,0.9637,0.9189,1709.83,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,64,72,0,0.4894,0.6433,3996.89,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,64,72,100,0.9236,0.6433,3111.23,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,64,72,200,0.9627,0.8191,2827.19,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,64,72,250,0.9717,0.8589,2702.71,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,64,72,300,0.9787,0.8851,1698.37,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,64,72,350,0.9826,0.9045,1625.74,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,64,72,400,0.9844,0.9189,1397.77,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,64,72,450,0.9863,0.9299,1325.84,136,5225,1024,42
imagebind,clotho,vanilla_rabitq,0.0,audio->text,64,72,500,0.9882,0.9389,1315.35,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,64,72,0,0.3401,0.5312,3934.07,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,64,72,100,0.8392,0.5312,3052.54,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,64,72,200,0.9271,0.7282,2827.73,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,64,72,250,0.9466,0.7807,2433.75,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,64,72,300,0.9563,0.8191,1566.7,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,64,72,350,0.9661,0.8482,1353.61,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,64,72,400,0.9726,0.8707,1261.57,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,64,72,450,0.9777,0.8891,1211.53,136,5225,1024,42
imagebind,clotho,vanilla_rabitq_meanshift,0.0,audio->text,64,72,500,0.9814,0.9033,1129.29,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,64,72,0,0.5539,0.7143,3931.02,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,64,72,100,0.9788,0.7143,3081.78,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,64,72,200,0.9931,0.9105,2657.06,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,64,72,250,0.9955,0.9432,2610.93,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,64,72,300,0.9972,0.9616,1555.06,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,64,72,350,0.9981,0.9723,1502.04,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,64,72,400,0.9987,0.9797,1481.43,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,64,72,450,0.9991,0.9844,1382.17,136,5225,1024,42
imagebind,clotho,pmc_1.00,1.0,audio->text,64,72,500,0.9996,0.9878,1277.57,136,5225,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,8,66,0,0.5608,0.7069,32677.44,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,8,66,100,0.9382,0.7069,10263.51,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,8,66,200,0.9441,0.8468,7378.21,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,8,66,250,0.9443,0.8599,6808.29,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,8,66,300,0.9445,0.8654,2763.34,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,8,66,350,0.9447,0.8682,2145.0,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,8,66,400,0.9447,0.8693,2037.51,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,8,66,450,0.9447,0.8696,1888.08,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,8,66,500,0.9447,0.8697,1958.67,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,8,66,0,0.4591,0.5947,25331.1,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,8,66,100,0.827,0.5947,9218.33,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,8,66,200,0.8465,0.7303,7431.49,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,8,66,250,0.8493,0.7517,7072.59,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,8,66,300,0.8506,0.7638,2744.86,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,8,66,350,0.8511,0.7708,2098.07,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,8,66,400,0.8517,0.7746,2137.33,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,8,66,450,0.8518,0.7768,1959.57,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,8,66,500,0.8519,0.7779,1805.26,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,0,0.6001,0.724,28379.28,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,100,0.9256,0.724,9703.84,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,200,0.9299,0.8356,7579.57,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,250,0.93,0.8433,6862.56,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,300,0.93,0.8455,2805.28,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,350,0.93,0.8465,2526.82,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,400,0.93,0.8469,2215.38,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,450,0.93,0.8471,1957.64,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,8,66,500,0.93,0.8471,1550.22,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,0,0.5688,0.7158,14215.63,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,100,0.9736,0.7158,7165.32,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,200,0.984,0.8964,6231.15,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,250,0.9849,0.9213,5827.06,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,300,0.9854,0.9347,2639.19,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,350,0.9857,0.9419,2314.39,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,400,0.9858,0.946,2140.99,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,450,0.986,0.9486,1873.57,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,16,66,500,0.9861,0.9503,1711.69,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,0,0.4622,0.6025,16161.4,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,100,0.859,0.6025,7775.85,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,200,0.8878,0.7595,6188.55,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,250,0.8925,0.7899,5924.07,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,300,0.8968,0.8097,2573.64,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,350,0.9001,0.8235,2340.73,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,400,0.9029,0.8344,2159.59,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,450,0.9046,0.8417,1913.62,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,16,66,500,0.9049,0.8471,1752.0,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,0,0.6085,0.7478,16150.81,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,100,0.9705,0.7478,7666.19,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,200,0.9793,0.9059,6264.64,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,250,0.9808,0.9248,5760.52,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,300,0.9812,0.9334,2585.95,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,350,0.9813,0.9379,2385.94,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,400,0.9813,0.94,2156.14,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,450,0.9813,0.9413,1873.29,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,16,66,500,0.9813,0.9422,1752.24,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,0,0.568,0.7114,4430.49,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,100,0.9797,0.7114,3217.4,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,200,0.995,0.9055,2915.47,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,250,0.9961,0.9384,2963.78,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,300,0.9973,0.9575,1773.39,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,350,0.9982,0.9692,1649.47,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,400,0.9988,0.9771,1528.33,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,450,0.9992,0.9824,1398.38,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,text->audio,64,66,500,0.9992,0.9863,1330.35,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,0,0.4653,0.6097,4392.8,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,100,0.8888,0.6097,3154.14,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,200,0.9332,0.7814,2879.34,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,250,0.9432,0.8173,2706.13,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,300,0.9499,0.8431,1770.26,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,350,0.9568,0.8623,1629.7,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,400,0.961,0.8774,1548.31,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,450,0.9656,0.8895,1421.26,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,text->audio,64,66,500,0.9688,0.8995,1289.96,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,0,0.6108,0.7521,4259.64,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,100,0.9823,0.7521,2786.56,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,200,0.9954,0.9285,2795.08,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,250,0.9978,0.9548,2793.64,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,300,0.9986,0.9695,1668.98,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,350,0.9993,0.9788,1557.74,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,400,0.9995,0.9843,1505.79,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,450,0.9999,0.9884,1336.37,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,text->audio,64,66,500,1.0,0.9911,1278.02,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,0,0.4348,0.6104,28041.0,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,100,0.8404,0.6104,8873.63,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,200,0.8827,0.7413,6486.02,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,250,0.8914,0.7706,6001.44,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,300,0.8963,0.7909,2635.28,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,350,0.9,0.8052,2359.33,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,400,0.9034,0.8147,2182.04,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,450,0.9045,0.8208,2085.34,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,8,66,500,0.905,0.8248,1929.79,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,0,0.3375,0.525,28735.48,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,100,0.7538,0.525,9771.86,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,200,0.8193,0.6665,7615.73,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,250,0.8333,0.7,6872.86,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,300,0.8418,0.7237,2934.58,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,350,0.8454,0.7398,2455.82,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,400,0.8492,0.7507,2225.37,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,450,0.8531,0.7592,1973.98,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,8,66,500,0.8539,0.7647,1906.61,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,0,0.5163,0.6819,25672.21,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,100,0.8942,0.6819,9874.24,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,200,0.9056,0.8056,7420.81,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,250,0.9076,0.8214,6854.95,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,300,0.9087,0.8285,2894.1,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,350,0.9083,0.8318,2444.46,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,400,0.9086,0.8332,2230.08,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,450,0.9081,0.834,2066.33,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,8,66,500,0.9076,0.8343,1798.63,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,0,0.4419,0.6242,15773.55,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,100,0.8678,0.6242,6832.84,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,200,0.9173,0.7747,5417.64,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,250,0.9287,0.8085,5140.07,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,300,0.9363,0.833,2512.78,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,350,0.942,0.8511,2183.12,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,400,0.9455,0.8651,2136.65,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,450,0.9484,0.8762,1950.9,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,16,66,500,0.9493,0.8856,1820.33,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,0,0.3456,0.5376,16288.27,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,100,0.7842,0.5376,7740.92,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,200,0.86,0.6955,6126.45,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,250,0.8776,0.7365,5807.25,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,300,0.8892,0.7658,2736.68,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,350,0.8968,0.7891,2328.84,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,400,0.9039,0.8068,2076.22,136,4411,1024,42
